	UID	beer_name	rating
68141559	2668	THAT Arizona Trail Ale	3.5
68143412	1839	A-Bay Pale Ale	3.54
68146094	1839	Adaptation Azacca	3.63
68148776	1839	Ahtanum Leaves IPA	4.11
68151458	1839	Air Ride	4.02
68154140	1839	Al's Cask Ale	3.78
68156822	1839	American Oat Pale Ale	3.48
68159504	1839	Augustijn Blond	3.75
68159963	2298	Augustijn Blond	3.84
68162186	1839	Augustijn Donker	3.73
68164868	1839	Belgian Blond	3.77
68165141	2112	Belgian Blond	3.88
68167550	1839	Bridal Veil Pale Ale	3.32
68170232	1839	Chipie	3.44
68172914	1839	Darkwood BlackBerry Saison	3.94
68175596	1839	Double Dry Hopped Double IPA	4.08
68178278	1839	Dunham / Naparbier - Hemen Eta Han	4.34
68180960	1839	Erdinger Weissbier Kristallklar	3.41
68181104	1983	Erdinger Weissbier Kristallklar	4.07
68181168	2047	Erdinger Weissbier Kristallklar	3.58
68181411	2290	Erdinger Weissbier Kristallklar	4.09
68183642	1839	Exhibition IPA	3.87
68186324	1839	Extremist	3.87
68189006	1839	Fruits of Eden (Fresh Hop Pale Ale)	4.36
68191688	1839	HEY, PORTER!	3.91
68194370	1839	Hop Noggin	3.56
68197052	1839	Macchiato Brown Ale	4.0
68199734	1839	Marrakech Express	3.69
68202416	1839	Stout Caramel Salé	3.77
68205098	1839	Stout À L'Avoine (Oatmeal Stout)	3.69
68207780	1839	The Blood of Cthulhu (2018)	4.1
68210462	1839	Tuesday	4.0
68213144	1839	Urweisse	4.0
68213352	2047	Urweisse	3.97
68215826	1839	Woodhouse IPA	3.42
68216018	2031	Woodhouse IPA	3.52
68218508	1839	Zodiak	4.13
68218981	2312	Zodiak	4.0
68221190	1839	¡Hopsta La Vista!	3.46
68223873	1840	360° Pale Ale	3.58
68226555	1840	Armed N Citra	3.92
68227389	2674	Armed N Citra	3.78
68229237	1840	Au Pied Du Courant	3.29
68231919	1840	Black Rock	3.69
68234601	1840	Brett Saison #1	3.84
68237283	1840	Campfire Rye	3.54
68239965	1840	Class V IPA	3.12
68240156	2031	Class V IPA	2.68
68240605	2480	Class V IPA	2.95
68242647	1840	Day Star	3.9
68245329	1840	De Berry's Treasure	3.52
68245600	2111	De Berry's Treasure	2.92
68248011	1840	DumDuminator	3.63
68250693	1840	ESB 1821	3.2
68253375	1840	Et La Lumière Fut	3.63
68256057	1840	Ethos	4.1
68258739	1840	Floor to Shore	3.91
68261421	1840	Galactic	3.88
68264103	1840	Hobgoblin Gold	3.69
68266785	1840	Keystone Saison	3.6
68269467	1840	King Street Saison	3.6
68272149	1840	Kungaroo IPA	3.75
68274831	1840	La B Rouge	4.16
68277513	1840	Light'er Up Canadian Craft Lager	3.61
68280195	1840	Mont Blanc White IPA	3.54
68282877	1840	Monty's Aged Ryed Ale	3.64
68285559	1840	Nickel Brook Headstock IPA	3.91
68285751	2032	Nickel Brook Headstock IPA	4.19
68286031	2312	Nickel Brook Headstock IPA	3.44
68288241	1840	North Country	3.72
68290923	1840	Northern Logger	3.56
68293605	1840	One Off	3.36
68296287	1840	Plowman's Ale	3.75
68298969	1840	Rob Roy Scotch Ale	3.79
68301651	1840	Single Track	3.69
68304333	1840	Skull Rock Stout	3.9
68304359	1866	Skull Rock Stout	4.29
68307015	1840	Square Nail Pale Ale	3.69
68309697	1840	Ton Ton	3.96
68312379	1840	Viaduct IPA	3.62
68315061	1840	Watts Truce	3.74
68317744	1841	BEEReal	2.0
68320426	1841	Hopportunity Knocks	4.0
68320457	1872	Hopportunity Knocks	3.81
68320777	2192	Hopportunity Knocks	3.82
68323108	1841	Juice Bar	4.25
68325790	1841	Red Rye Returning	4.0
68328472	1841	The Only Thing I Know Is That I Know Nothing	4.63
68331154	1841	The Prospector	4.16
68333836	1841	Total Exposure	4.25
68336518	1841	Wake Up & Smell The Coffee	4.63
68339201	1842	Bull Pop Berliner	4.75
68341883	1842	Dank Obsession	4.43
68344565	1842	Grazer - American Wheat Ale	4.63
68344838	2115	Grazer - American Wheat Ale	4.0
68347247	1842	Habonde	4.99
68347527	2122	Habonde	4.19
68349929	1842	Imperial Chocolate Peanut Butter Porter	4.38
68352611	1842	Kaos	4.88
68355293	1842	Lucille	4.99
68355573	2122	Lucille	3.92
68355813	2362	Lucille	4.45
68357975	1842	Mission Gose	4.13
68360657	1842	Pothole Filler Imperial Stout	4.0
68363339	1842	Redheaded Step Brewer	4.1
68366021	1842	Steel Sax	5.0
68368703	1842	Swan Dive Pina Colada Gose	4.0
68369441	2580	Swan Dive Pina Colada Gose	3.6
68371385	1842	Sweet Spot	4.0
68371931	2388	Sweet Spot	3.75
68374067	1842	Wee Bastard	5.0
68374328	2103	Wee Bastard	3.75
68376754	1847	Barrel Aged Imperial Limoncello IPA	3.85
68379436	1847	Black Lotus	4.1
68380139	2550	Black Lotus	4.25
68380256	2667	Black Lotus	4.0
68382118	1847	Boysenberry Milkshake IPA	4.1
68384800	1847	Compass IPA	3.5
68387482	1847	Contact High - JUICED	3.77
68387639	2004	Contact High - JUICED	3.9
68388177	2542	Contact High - JUICED	3.57
68390164	1847	Cult Logic	3.79
68392846	1847	Distortion	3.5
68395528	1847	Fat Angel	3.44
68398210	1847	Fresh IIPA	4.0
68400892	1847	Magic Bullet	3.92
68403574	1847	Nut Goodie Porter	3.62
68406256	1847	Out of Line	4.06
68408938	1847	Scorched Tundra X	3.84
68411620	1847	Xtra Basic	3.96
68414303	1848	15th and Canal	4.0
68414489	2034	15th and Canal	3.99
68416985	1848	Animal Law	4.24
68419667	1848	Beatitude Pineapple Tart Saison	3.75
68422349	1848	Cryohazard	3.9
68425031	1848	Hey Now	3.6
68427713	1848	Into the Fade	3.98
68430395	1848	Nine More Minutes	3.58
68433077	1848	Outer Planet	3.94
68435759	1848	Plump Cat	4.17
68438441	1848	Scorched Tundra VIII	3.92
68441123	1848	Spatial Influence	4.06
68443805	1848	Tangerine A-fair	3.58
68446487	1848	Telehopic	4.02
68447169	2530	Telehopic	4.17
68449169	1848	The Big North	3.84
68451851	1848	Unwind Your Mind	4.21
68454533	1848	Vincent Van Couch	3.65
68457216	1849	365 Day Golden Sour	3.44
68459898	1849	Barrel Aged Penguin	3.78
68462580	1849	Breeder's Cup Golden Ale	3.73
68465262	1849	Cell Block 304	4.21
68467944	1849	Clear Sky Blueberry Parfait	3.71
68470626	1849	Down Yon Holler	4.24
68473308	1849	Ghosts In The Forest	4.32
68473754	2295	Ghosts In The Forest	4.37
68475990	1849	Gone Squatchin	4.01
68478672	1849	Hazelnut Brandy Barrel Wolfmann	4.29
68481354	1849	Hexagram (Blueberry)	3.74
68484036	1849	Hilltop Haze DIPA	3.98
68486718	1849	King Of Eights V1 - East Coast Style IPA	4.02
68489400	1849	Mayflower Macchiato	4.27
68492082	1849	Narcose Tea	4.3
68494764	1849	Nippert	3.78
68497446	1849	Old Ale	4.1
68500128	1849	Primary	3.79
68500397	2118	Primary	4.15
68502810	1849	Saizzurp Pineapple & Passionfruit	4.19
68505492	1849	Strong Scotch Ale - Cabernet Sauvignon Barrel Aged	3.99
68508174	1849	Unfiltered NEIPA	4.02
68510857	1850	10:45 To Denver	4.03
68513539	1850	Barrel Aged Esther’s Lil Secret (2018)	4.49
68513624	1935	Barrel Aged Esther’s Lil Secret (2018)	4.64
68516221	1850	Blowing Rock Chocolate Porter	3.8
68518903	1850	Brakeman's Cuvee	4.19
68521585	1850	Breakfast With Churchill Nitro	4.0
68524267	1850	Chained Dog	4.09
68526949	1850	Corruption	4.02
68529631	1850	Forêt De Tronçais (Medium Toasted)	4.26
68532313	1850	Good Evening, Miss	3.81
68534995	1850	Grape Creek Must	4.46
68535080	1935	Grape Creek Must	3.93
68537677	1850	Heavy Hearted Amber - Barrel Aged	4.2
68540359	1850	Heller Bock	4.01
68543041	1850	Jet Trash	3.99
68545723	1850	NewPorter	3.86
68548405	1850	Nuttn' 2it - Coffee	4.3
68551087	1850	Oakd Bourbon Barrel Aged Festbier	3.79
68553769	1850	Peach + Apricot Quiet Science	4.24
68554237	2318	Peach + Apricot Quiet Science	4.0
68556451	1850	Solid Parody	4.24
68559133	1850	Sonic Boom	3.82
68561815	1850	Starkers IPA	3.96
68564497	1850	The Scotsman	3.85
68567179	1850	Triporteur Bling Bling Imperial King	4.09
68569861	1850	Wee Easy Scotch Ale	4.0
68572544	1851	Double Voltage	4.4
68572679	1986	Double Voltage	4.43
68575226	1851	F Bomb DIPA	3.4
68577908	1851	Lifestyle Coaching Empire	4.18
68580590	1851	Shed IPA	3.94
68583272	1851	West To East	3.93
68584066	2645	West To East	3.82
68585954	1851	World Gone Hazy IPA	3.9
68588637	1852	Anchor IPA	3.58
68589294	2509	Anchor IPA	3.99
68591319	1852	Beamish Irish Stout	3.32
68594001	1852	Double D Double IPA	3.33
68594013	1864	Double D Double IPA	3.25
68594411	2262	Double D Double IPA	4.09
68596683	1852	Hop Slinger India Pale Ale	3.85
68599365	1852	Morph 12/19/17 Batch #57	3.88
68602047	1852	The Admiral	3.93
68604729	1852	Three Little Pigs	3.85
68607411	1852	Victory Nor Defeat	3.78
68608064	2505	Victory Nor Defeat	4.52
68610094	1853	16 Barrels Double Golden	4.04
68612776	1853	Atta Boysenberry	4.25
68615460	1855	Brewed Be Nice	4.8
68618143	1856	Attack Of The 50-Foot Brunette (Barrel Aged)	4.71
68620825	1856	Brimstone Bomb!	4.98
68623508	1857	Faded	4.88
68623924	2273	Faded	5.0
68624280	2629	Faded	4.5
68626190	1857	Tiny Gypsies	4.88
68626606	2273	Tiny Gypsies	5.0
68628874	1859	Cranberry Orange Radler	3.32
68629319	2304	Cranberry Orange Radler	4.18
68631556	1859	Deesko!	3.75
68634238	1859	Grüngeist	4.28
68636920	1859	Orange Yuzu Glad I Said Porter	4.0
68639602	1859	Pepita	3.73
68642284	1859	Revive	4.61
68642683	2258	Revive	4.5
68644966	1859	Schlafly Helles-Style Lager	3.63
68647648	1859	Sumac	4.54
68650330	1859	Tasting Room Series: Extra Pale Ale	3.16
68653012	1859	Yeastus Christus	3.22
68655695	1860	Basil IPA	4.46
68658377	1860	Big Muddy Monster	3.79
68661059	1860	Big Squeeze	2.8
68663741	1860	Cedar Stout	4.51
68666423	1860	Chambourcin	3.82
68669105	1860	Le Fruited Series: Cherry	3.5
68671787	1860	Le Fût	3.86
68674469	1860	Le Seul XIII	4.59
68674586	1977	Le Seul XIII	4.75
68674643	2034	Le Seul XIII	3.99
68677151	1860	Long Trip Saison	3.5
68679833	1860	Pumpkin Pie De Brettaville	3.25
68682515	1860	Route 51 Smoke Session	3.31
68685197	1860	Schlafly Expo IPA	3.54
68687879	1860	Schlafly Farmhouse IPA	3.88
68690561	1860	Schlafly Peach Saison Ale	3.75
68693243	1860	Schlafly Raspberry Hefeweizen	3.04
68695925	1860	Sour Barley Wine	4.4
68698607	1860	The Order	3.77
68698687	1940	The Order	3.6
68698712	1965	The Order	3.88
68701289	1860	Wild Grape Leaf Saison	3.57
68703974	1863	Anniversary Barley Wine Ale	4.27
68706656	1863	Belhaven Scottish Ale Nitro	3.3
68709338	1863	Horn Dog Barley Wine Style Ale	2.5
68709915	2440	Horn Dog Barley Wine Style Ale	4.31
68712020	1863	Naughty Egg Nog Ale	3.53
68714702	1863	Nice Holiday Milk Stout	3.53
68717384	1863	Single Hop Imperial IPA (Azacca)	3.82
68720067	1864	Ballantine Burton Ale	4.21
68722749	1864	Chocolate Love Stout	2.83
68725431	1864	Foundation Series: Maibock	3.74
68728113	1864	GingerBreadHead	2.24
68730795	1864	Hop Continuum No. 3 - Double IPA	3.77
68733477	1864	Naughty Belgian-Style Dark Ale	2.9
68736159	1864	Smoked Belgian Stout	3.64
68738841	1864	Terrapin Monster Beer Tour Hop Selection IPA 2016 - Vic Secret	3.75
68741523	1864	UFO Gingerland	2.21
68744206	1865	Alaskan Heritage Coffee Brown Ale (Pilot Series)	4.3
68744461	2120	Alaskan Heritage Coffee Brown Ale (Pilot Series)	3.05
68744672	2331	Alaskan Heritage Coffee Brown Ale (Pilot Series)	3.54
68746888	1865	Chocolate Peanut Butter Porter	4.36
68747064	2041	Chocolate Peanut Butter Porter	4.0
68749570	1865	Fresh Hop Mosaic IPA	4.41
68750255	2550	Fresh Hop Mosaic IPA	4.82
68752252	1865	Hairbanger	4.07
68754934	1865	Maine Squeeze	4.32
68757616	1865	Mango Milkshake IPA	4.48
68760298	1865	Mojo Risin' Double IPA	4.14
68762980	1865	People Eater	3.87
68765662	1865	Sif's Locks	3.98
68768344	1865	Sweetwater Blue	2.99
68768608	2129	Sweetwater Blue	3.0
68769086	2607	Sweetwater Blue	3.04
68771026	1865	Von Winterherz Verhasst	3.91
68773708	1865	XHops - Teal	3.85
68774142	2299	XHops - Teal	4.25
68776391	1866	Barrel Shifter Porter	3.83
68779073	1866	Brett Mikkels IPA	4.39
68781755	1866	Bridge Jumper	3.81
68784437	1866	Damien	4.27
68784881	2310	Damien	2.95
68787119	1866	Dampfbier	4.23
68789801	1866	Dead Irish Poet	4.1
68792483	1866	Hop Savant - Amarillo	4.58
68795165	1866	House Red	3.84
68797847	1866	Lupine IPA	3.2
68800529	1866	Misanthrope	4.49
68803211	1866	Season Pass Vanilla Porter	3.27
68805893	1866	Stickin' In My IPA	2.13
68808576	1867	3 Ravens Juicy IPA	4.11
68811258	1867	Boon Oude Geuze A L'ancienne Vat 91	4.87
68811571	2180	Boon Oude Geuze A L'ancienne Vat 91	4.25
68811708	2317	Boon Oude Geuze A L'ancienne Vat 91	4.21
68813940	1867	F-15	2.16
68816622	1867	Fixation IPA	3.14
68816915	2160	Fixation IPA	3.93
68819304	1867	Hawkers IIPA	4.39
68821986	1867	Hex	3.52
68824668	1867	Hop Hash XPA	3.07
68827350	1867	Kosciusko Wheat	3.4
68830032	1867	Lavender Honey De Brettaville	4.31
68832714	1867	Magic Dust	3.56
68835396	1867	Mayday Hills T	4.76
68838078	1867	Pango IPA	3.7
68840760	1867	Pirate Life x Ballast Point Strong Pale Ale	4.15
68843442	1867	Puss In Boots	4.12
68846124	1867	Reinhold	3.74
68848806	1867	Sonic Prayer IPA	4.57
68848923	1984	Sonic Prayer IPA	4.3
68849099	2160	Sonic Prayer IPA	4.1
68851488	1867	Spontandoubleraspberry	3.54
68854170	1867	Tangerine De Brettaville	4.37
68856852	1867	The Former Tenant	3.01
68859534	1867	Tropical Contact High	3.7
68862216	1867	Wild Beer / Side Project Indigo	3.21
68864898	1867	X - Orange	3.94
68865567	2536	X - Orange	3.0
68867581	1868	#013 Double IPA	4.35
68870263	1868	4 Pines Keller Door Hoppy Doppelbock	2.01
68872945	1868	ALT Brown	3.54
68873237	2160	ALT Brown	3.18
68875627	1868	Argus Prestige	2.98
68878309	1868	Banshee	4.1
68880991	1868	Cerveza Negra	4.29
68883673	1868	Chevalier Biere De Garde	3.46
68886355	1868	Citra Sour	4.55
68889037	1868	Dark Saison	3.41
68891719	1868	Fuller's Brewer's Reserve No. 5	3.7
68894401	1868	Gingerbread Maniac	3.39
68897083	1868	Golden Era Records Golden Ale	3.91
68899765	1868	Kriekbier	3.12
68902447	1868	Miss Pinky	3.79
68905129	1868	Modus Pale Ale	4.34
68907811	1868	Mornington Peninsula #tinnage007 Mosaic IPA	2.96
68910493	1868	Mornington Peninsula The Continuous Daryl	4.01
68913175	1868	Murray's Wild Thing Coffee Imperial Stout	3.78
68915857	1868	Oude Geuze Boon - Bone Dry Mikkeller Selection	3.99
68918539	1868	Petrus 80/20 Sour	3.58
68921221	1868	Poacher's Choice	3.44
68923903	1868	Saison 1858	3.75
68924226	2191	Saison 1858	4.45
68924333	2298	Saison 1858	3.86
68924482	2447	Saison 1858	3.0
68926585	1868	Serpent's Kiss	3.64
68929267	1868	Sour Puss	3.82
68931949	1868	Troubadour Magma Special Edition 2015 Triple Spiked Brett	3.79
68934631	1868	War Hog	3.99
68934923	2160	War Hog	4.16
68937313	1868	XPA	3.64
68937605	2160	XPA	3.6
68939995	1868	Yvonne	3.09
68942678	1869	Halo Bender	5.0
68945362	1871	Benny Havens	4.13
68948044	1871	Citra and Rye	4.13
68950726	1871	Der Daumen Lutsche	4.04
68953408	1871	Double Barrel Maple Braggot	3.94
68956090	1871	Export Stout London 1890	3.99
68958772	1871	Houblon De Mer	4.08
68961454	1871	Hurly Burly	3.98
68964136	1871	India Pale Ale Centennial Mosaic Citra	4.04
68966818	1871	India Pale Ale Zeus Simcoe	4.08
68969500	1871	Kokomo Weekday	3.89
68972182	1871	Kokomo Weekend	4.15
68974864	1871	Mahonia	3.39
68977546	1871	Megs Bomb	4.29
68980228	1871	Old Ford Export Stout	4.14
68982910	1871	Old Freddy Walker	3.98
68985592	1871	Raw	3.73
68988274	1871	The Highbinder	4.45
68990956	1871	The Urchin	4.42
68993639	1872	Across the Tracks	4.15
68996321	1872	Blue Huckleberry	4.33
68999003	1872	Death Roll	4.09
69001685	1872	Double Vision Doppelbock	4.14
69002109	2296	Double Vision Doppelbock	4.01
69004367	1872	Feral One Batch 4	4.29
69007049	1872	Hawaiian Lush	4.25
69009731	1872	L2 Vienna Lager	4.31
69012413	1872	Nightswim	3.91
69012751	2210	Nightswim	3.81
69015095	1872	Printemps Melange	4.25
69017777	1872	Prunus	3.99
69020459	1872	Slam Piece	3.7
69020720	2133	Slam Piece	3.71
69020827	2240	Slam Piece	3.75
69020989	2402	Slam Piece	3.77
69023141	1872	Soft Sphere	4.24
69025823	1872	Ten Buck Chuck	3.76
69028508	1875	Best Lei’d	4.27
69031190	1875	Citramendous	4.15
69033872	1875	La Vida Improvisación	4.06
69034496	2499	La Vida Improvisación	4.25
69036554	1875	Le Kriek Noir	4.35
69036986	2307	Le Kriek Noir	4.45
69037098	2419	Le Kriek Noir	4.38
69037308	2629	Le Kriek Noir	4.1
69039236	1875	NBB Love Felix - Apple Whiskey Barrel Aged	4.15
69041918	1875	Ponga	4.1
69044600	1875	Project Dank Winter Edition	4.23
69047282	1875	Tasman	4.17
69047906	2499	Tasman	3.72
69049964	1875	The Other West Coast IPA	4.21
69052646	1875	Untitled Art / Lupulin - NEIPA	4.09
69055328	1875	Wavemaker Amber Ale	3.68
69058010	1875	Ybor Gold Amber Lager	3.44
69060693	1876	Burst! IPA	3.94
69063375	1876	Good Clean Fun	4.18
69066057	1876	Jabalí Bock	3.98
69068739	1876	Kokytus	4.23
69071421	1876	Mysterium Verum Tenebra Aeterna	4.23
69074103	1876	Only You	4.23
69076785	1876	Orbz	4.2
69079467	1876	Petrus Wild Tripel	4.23
69082149	1876	Procrastinator	3.79
69084831	1876	Tempus Dorada	3.2
69087513	1876	Tempus Reserva Especial	3.87
69090195	1876	Zeno's Pale Ale	4.02
69092878	1877	Éphémère (Cassis / Black Currant)	3.59
69095562	1879	10 Degrees Below	3.69
69098244	1879	Beerbuddies Batch #002 - Dark and Moody	4.57
69098709	2344	Beerbuddies Batch #002 - Dark and Moody	4.34
69100926	1879	Bruski Patrol	3.97
69103608	1879	Doppelbock Lager	3.71
69106290	1879	Frosted Frog Christmas Ale - Barrel-Aged	4.06
69108972	1879	Highland Charge	4.18
69111654	1879	KCBC / Seven Island - Creatures From The Deep	4.21
69114336	1879	Kerstmutske Christmas Nightcap	3.86
69117018	1879	Nitro Coffee Porter	4.08
69119700	1879	Petrus Nitro Quad	3.24
69122382	1879	Pixan Pepper Porter	3.78
69123083	2580	Pixan Pepper Porter	3.94
69125064	1879	Port Barrel Tax Holiday	4.17
69127746	1879	Redhook Winterhook	3.94
69128168	2301	Redhook Winterhook	4.22
69130428	1879	Short & Stout	4.07
69133110	1879	Snowed In - Mocha	4.0
69135792	1879	Tipsy Toboggan	3.84
69136245	2332	Tipsy Toboggan	4.44
69138474	1879	Wendingo	4.38
69141157	1880	3 Picket Porter	2.44
69143839	1880	Bluff Top Belgian	3.25
69146521	1880	Comatose Imperial IPA	4.05
69149203	1880	Deep Sleeper Bourbon Barrel Stout	3.63
69151885	1880	Fancy Stuff Brut IPA	3.71
69152369	2364	Fancy Stuff Brut IPA	3.78
69154567	1880	First Anniversary Blend (Off the Cuff)	4.24
69157249	1880	Goatoberfest	3.94
69159931	1880	Killa Flotilla	3.5
69162613	1880	Raspberry Rhubarb Sour	3.5
69165295	1880	Scots Bere	3.52
69167977	1880	Sigrid Kölsch	3.54
69170659	1880	Stiff Back Stout Heart - Whiskey Barrel Aged	4.11
69173341	1880	Stonefly Rye	3.63
69176023	1880	Tangle of Tigers	3.99
69176651	2508	Tangle of Tigers	3.83
69178705	1880	The März	3.94
69181387	1880	The Noise	3.57
69184069	1880	The Wasted Loaf	3.79
69186751	1880	Wildfire	3.77
69189436	1883	Apricot Pop!	4.25
69192118	1883	Are You Okay?	4.09
69194800	1883	Astro Travellin'	4.0
69197482	1883	Breakfast Blend Hornswoggler	4.0
69197795	2196	Breakfast Blend Hornswoggler	4.21
69197992	2393	Breakfast Blend Hornswoggler	4.19
69200164	1883	Citra + Mosaic	4.38
69202846	1883	Citra Pop!	4.1
69203405	2442	Citra Pop!	4.35
69205528	1883	Coat Tails	4.0
69208210	1883	Energy Wave	4.0
69210892	1883	Evening Bell - Barrel-Aged	4.25
69213574	1883	J.R.E.A.M. - Double Blueberry Strawberry	4.25
69216256	1883	Love Letter	3.75
69218938	1883	Lush Life	4.28
69221620	1883	Morning Bell - Barrel-Aged	4.5
69224302	1883	No Promises - Barrel-Aged	4.25
69224837	2418	No Promises - Barrel-Aged	4.03
69225087	2668	No Promises - Barrel-Aged	4.0
69226984	1883	Super Crush	4.25
69227178	2077	Super Crush	4.42
69229666	1883	Today’s Special	4.13
69232348	1883	Untitled Art / Central State - Pudding Stout	4.03
69232792	2327	Untitled Art / Central State - Pudding Stout	4.41
69235030	1883	Untitled Art / J. Wakefield - NEIPA Pinot Gris	3.9
69235549	2402	Untitled Art / J. Wakefield - NEIPA Pinot Gris	3.69
69237712	1883	Where's Wally	4.25
69240394	1883	dHop8	4.44
69243077	1884	Barrel-Aged Imperial Daja Moo	4.28
69245759	1884	Brazil Loves New England	4.1
69248441	1884	By Your Powers Combined	3.74
69251123	1884	Chocolate Pecan Pie Stout	3.53
69253805	1884	Difference & Repetition 6	4.25
69256487	1884	Dub Razz Tastee	4.62
69257020	2417	Dub Razz Tastee	4.5
69259169	1884	FNG’s	4.0
69261851	1884	FRAN	3.77
69264533	1884	Fiend	4.0
69267215	1884	Fire Dog	4.44
69269897	1884	Florida Plates	4.5
69272579	1884	Hidden Springs / Sour Note Brewing, Cracktus	4.39
69275261	1884	Maintain Rep	4.27
69277943	1884	Milk District	4.49
69280625	1884	Power Leveled	4.25
69283307	1884	Replay Valve	4.03
69285989	1884	Riot Juice	4.63
69288671	1884	Russian Interference	4.29
69291354	1885	Arbor Brewing Violin Monster	3.93
69291789	2320	Arbor Brewing Violin Monster	4.07
69291907	2438	Arbor Brewing Violin Monster	3.75
69294036	1885	Central State / Penrose - 8 Hour Commute	2.71
69296718	1885	Hendrix	5.0
69299400	1885	Luminous Lemon Ale	4.0
69302082	1885	Unicorn Killer	2.43
69302634	2437	Unicorn Killer	3.5
69304764	1885	Zaison	3.77
69307448	1887	6th Anniversary Style Juice	4.84
69310130	1887	Captain Of The Coast	4.49
69312812	1887	Dark Persuasion German Chocolate Ale	4.55
69315494	1887	Fresh Hop Double Crush	4.32
69318176	1887	Ghost Trees Winter White IPA	4.24
69320858	1887	Hazy Rock Juicy IPA	4.1
69321450	2479	Hazy Rock Juicy IPA	3.46
69321642	2671	Hazy Rock Juicy IPA	3.93
69323540	1887	Meowsa!	4.41
69326222	1887	Murder Of Crows	4.06
69328904	1887	Northwest IPA	4.03
69331586	1887	Scrumdiddlyumptious	4.24
69334268	1887	Sea 'N Red	3.81
69336952	1889	Miles to Goat (Before I Sleep)	4.23
69339636	1891	Bourbon Barrel-Aged Double Scottish Ale	3.72
69342318	1891	Chairman Of The Gourd	3.95
69345000	1891	Crunch (Mint Chocolate Chip Porter)	3.68
69347682	1891	Durgnes	3.89
69350364	1891	Evil Twin / Lervig - Big Ass Money Stout	4.14
69353046	1891	Melon Cart Watermelon Wheat Ale	3.69
69353830	2675	Melon Cart Watermelon Wheat Ale	2.34
69355728	1891	Pumpkinville Latte	3.63
69358410	1891	Pumptoberfest	3.78
69361092	1891	Yonkers Honey Blonde	3.23
